t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
38.239117,60,99,-1,60,0.000055,238,265485,1
38.252860,60,99,-1,60,0.013743,238,265485,1
38.275154,60,99,-1,60,0.022294,238,265485,1
38.666678,60,111,-1,60,0.391524,1,265485,1
38.667416,60,111,-1,60,0.000738,2,265485,1
38.670142,60,111,-1,60,0.002726,3,265485,1
38.678247,60,111,-1,60,0.008105,4,265485,1
38.683449,60,111,-1,60,0.005202,5,265485,1
39.359048,60,111,-1,60,0.675599,1,265485,1
39.359114,60,111,-1,60,0.000066,2,265485,1
39.359114,60,111,-1,60,0.000000,3,265485,1
39.359331,60,111,-1,60,0.000217,4,265485,1
39.359332,60,111,-1,60,0.000001,5,265485,1
40.430379,60,111,-1,60,1.071047,238,265485,1
40.430379,60,112,-1,60,0.000000,238,265485,1
40.430451,60,112,-1,60,0.000072,238,265485,1
40.430451,60,112,-1,60,0.000000,238,265485,1
40.430451,60,112,-1,60,0.000000,238,265485,1
40.447081,60,112,-1,60,0.016630,238,265485,1
40.465340,60,112,-1,60,0.018259,238,265485,1
40.488959,60,112,-1,60,0.023619,238,265485,1
40.506374,60,112,-1,60,0.017415,238,265485,1
40.525745,60,112,-1,60,0.019371,238,265485,1
40.546266,60,112,-1,60,0.020521,238,265485,1
40.565454,60,112,-1,60,0.019188,238,265485,1
40.585280,60,112,-1,60,0.019826,238,265485,1
40.613346,60,112,-1,60,0.028066,238,265485,1
40.627685,60,112,-1,60,0.014339,238,265485,1
40.653410,60,112,-1,60,0.025725,238,265485,1
40.665576,60,112,-1,60,0.012166,238,265485,1
40.686718,60,112,-1,60,0.021142,238,265485,1
40.708051,60,112,-1,60,0.021333,238,265485,1
40.730891,60,112,-1,60,0.022840,238,265485,1
40.745417,60,112,-1,60,0.014526,238,265485,1
40.775425,60,112,-1,60,0.030008,238,265485,1
40.787324,60,112,-1,60,0.011899,238,265485,1
40.811537,60,112,-1,60,0.024213,238,265485,1
40.825666,60,112,-1,60,0.014129,238,265485,1
40.850096,60,112,-1,60,0.024430,238,265485,1
40.866051,60,112,-1,60,0.015955,238,265485,1
40.889504,60,112,-1,60,0.023453,238,265485,1
40.906857,60,112,-1,60,0.017353,238,265485,1
40.925631,60,112,-1,60,0.018774,238,265485,1
42.323698,60,108,-1,60,1.398067,1,265485,1
42.327975,60,108,-1,60,0.004277,2,265485,1
